indice_tiempo,pba_brasil,pba_estados_unidos,pba_chile,pba_china,pba_uruguay,pba_paraguay,pba_mexico,pba_paises_bajos,pba_alemania,pba_venezuela,pba_resto,pba_total_pba,catamarca_alemania,catamarca_japon,catamarca_republica_corea,catamarca_espania,catamarca_finlandia,catamarca_filipinas,catamarca_bulgaria,catamarca_canada,catamarca_brasil,catamarca_india,catamarca_resto,catamarca_total_catamarca,chaco_china,chaco_brasil,chaco_italia,chaco_chile,chaco_mexico,chaco_estados_unidos,chaco_indonesia,chaco_espania,chaco_egipto,chaco_colombia,chaco_resto,chaco_total_chaco,chubut_estados_unidos,chubut_chile,chubut_china,chubut_brasil,chubut_espania,chubut_japon,chubut_italia,chubut_paises_bajos,chubut_alemania,chubut_mexico,chubut_resto,chubut_total_chubut,caba_alemania,caba_brasil,caba_uruguay,caba_hong_kong,caba_estados_unidos,caba_chile,caba_paraguay,caba_mexico,caba_espania,caba_venezuela,caba_resto,caba_total_caba,cordoba_brasil,cordoba_china,cordoba_paises_bajos,cordoba_chile,cordoba_vietnam,cordoba_espania,cordoba_egipto,cordoba_indonesia,cordoba_estados_unidos,cordoba_italia,cordoba_resto,cordoba_total_cordoba,corrientes_brasil,corrientes_estados_unidos,corrientes_chile,corrientes_paises_bajos,corrientes_iraq,corrientes_rusia,corrientes_espania,corrientes_italia,corrientes_venezuela,corrientes_reino_unido,corrientes_resto,corrientes_total_corrientes,entre_rios_china,entre_rios_brasil,entre_rios_chile,entre_rios_uruguay,entre_rios_venezuela,entre_rios_estados_unidos,entre_rios_paises_bajos,entre_rios_rusia,entre_rios_argelia,entre_rios_egipto,entre_rios_resto,entre_rios_total_entre_rios,formosa_brasil,formosa_estados_unidos,formosa_chile,formosa_china,formosa_paraguay,formosa_italia,formosa_iraq,formosa_mexico,formosa_peru,formosa_espania,formosa_resto,formosa_total_formosa,jujuy_belgica,jujuy_brasil,jujuy_china,jujuy_estados_unidos,jujuy_chile,jujuy_peru,jujuy_japon,jujuy_paraguay,jujuy_canada,jujuy_alemania,jujuy_resto,jujuy_total_jujuy,la_pampa_brasil,la_pampa_china,la_pampa_chile,la_pampa_paises_bajos,la_pampa_estados_unidos,la_pampa_alemania,la_pampa_egipto,la_pampa_argelia,la_pampa_peru,la_pampa_arabia_saudita,la_pampa_resto,la_pampa_total_la_pampa,la_rioja_brasil,la_rioja_chile,la_rioja_estados_unidos,la_rioja_hong_kong,la_rioja_china,la_rioja_uruguay,la_rioja_peru,la_rioja_mexico,la_rioja_ecuador,la_rioja_reino_unido,la_rioja_resto,la_rioja_total_la_rioja,mendoza_brasil,mendoza_estados_unidos,mendoza_chile,mendoza_canada,mendoza_paraguay,mendoza_reino_unido,mendoza_paises_bajos,mendoza_rusia,mendoza_japon,mendoza_uruguay,mendoza_resto,mendoza_total_mendoza,misiones_brasil,misiones_estados_unidos,misiones_belgica,misiones_siria,misiones_china,misiones_francia,misiones_chile,misiones_sudafrica,misiones_alemania,misiones_paises_bajos,misiones_resto,misiones_total_misiones,neuquen_chile,neuquen_estados_unidos,neuquen_brasil,neuquen_uruguay,neuquen_china,neuquen_paraguay,neuquen_canada,neuquen_rusia,neuquen_paises_bajos,neuquen_mexico,neuquen_resto,neuquen_total_neuquen,rio_negro_brasil,rio_negro_estados_unidos,rio_negro_rusia,rio_negro_chile,rio_negro_italia,rio_negro_paises_bajos,rio_negro_belgica,rio_negro_alemania,rio_negro_espania,rio_negro_china,rio_negro_resto,rio_negro_total_rio_negro,salta_brasil,salta_china,salta_chile,salta_estados_unidos,salta_bolivia,salta_espania,salta_belgica,salta_italia,salta_argelia,salta_paraguay,salta_resto,salta_total_salta,san_juan_canada,san_juan_suiza,san_juan_brasil,san_juan_estados_unidos,san_juan_chile,san_juan_zf_zonamerica_ex_montevideo_uruguay,san_juan_paises_bajos,san_juan_rusia,san_juan_japon,san_juan_belgica,san_juan_resto,san_juan_total_san_juan,san_luis_chile,san_luis_brasil,san_luis_paraguay,san_luis_china,san_luis_uruguay,san_luis_alemania,san_luis_estados_unidos,san_luis_paises_bajos,san_luis_malasia,san_luis_bolivia,san_luis_resto,san_luis_total_san_luis,santa_cruz_suiza,santa_cruz_chile,santa_cruz_estados_unidos,santa_cruz_espania,santa_cruz_brasil,santa_cruz_china,santa_cruz_alemania,santa_cruz_japon,santa_cruz_republica_corea,santa_cruz_italia,santa_cruz_resto,santa_cruz_total_santa_cruz,santa_fe_brasil,santa_fe_china,santa_fe_espania,santa_fe_india,santa_fe_paises_bajos,santa_fe_italia,santa_fe_estados_unidos,santa_fe_egipto,santa_fe_argelia,santa_fe_malasia,santa_fe_resto,santa_fe_total_santa_fe,santiago_del_estero_china,santiago_del_estero_brasil,santiago_del_estero_argelia,santiago_del_estero_egipto,santiago_del_estero_chile,santiago_del_estero_vietnam,santiago_del_estero_malasia,santiago_del_estero_colombia,santiago_del_estero_japon,santiago_del_estero_indonesia,santiago_del_estero_resto,santiago_del_estero_total_santiago_del_estero,tierra_del_fuego_chile,tierra_del_fuego_brasil,tierra_del_fuego_estados_unidos,tierra_del_fuego_japon,tierra_del_fuego_francia,tierra_del_fuego_espania,tierra_del_fuego_uruguay,tierra_del_fuego_china,tierra_del_fuego_sudafrica,tierra_del_fuego_republica_corea,tierra_del_fuego_resto,tierra_del_fuego_total_tierra_del_fuego,tucuman_brasil,tucuman_estados_unidos,tucuman_paises_bajos,tucuman_rusia,tucuman_china,tucuman_chile,tucuman_espania,tucuman_reino_unido,tucuman_italia,tucuman_alemania,tucuman_resto,tucuman_total_tucuman,extranjero_estados_unidos,extranjero_brasil,extranjero_chile,extranjero_uruguay,extranjero_espania,extranjero_paraguay,extranjero_mexico,extranjero_bolivia,extranjero_costa_rica,extranjero_venezuela,extranjero_resto,extranjero_total_extranjero,indeterminado_indet_continente,indeterminado_india,indeterminado_estados_unidos,indeterminado_brasil,indeterminado_paises_bajos,indeterminado_china,indeterminado_espania,indeterminado_italia,indeterminado_chile,indeterminado_argelia,indeterminado_resto,indeterminado_total_indeterminado,plataforma_continental_chile,plataforma_continental_estados_unidos,plataforma_continental_china,plataforma_continental_japon,plataforma_continental_francia,plataforma_continental_brasil,plataforma_continental_uruguay,plataforma_continental_sudafrica,plataforma_continental_canada,plataforma_continental_espania,plataforma_continental_resto,plataforma_continental_total_plataforma_continental,exportaciones_totales_brasil,exportaciones_totales_estados_unidos,exportaciones_totales_chile,exportaciones_totales_china,exportaciones_totales_paises_bajos,exportaciones_totales_espania,exportaciones_totales_uruguay,exportaciones_totales_alemania,exportaciones_totales_italia,exportaciones_totales_india,exportaciones_totales_resto,exportaciones_totales_total_general
1993-01-01,1237.322458,614.630643,243.782144,98.457308,285.760892,203.708922,116.232868,396.786231,242.546411,82.352998,1676.972364,5198.553239,0.597976,0.623519,0.0,0.641627,0.0,0.0,0.008519,0.001302,2.310139,0.0,7.359032,11.542114,0.3066,27.960533,29.282224,4.388224,7.817102,16.81408,0.805996,5.692956,0.309491,2.643806,56.599376,152.620388,21.761469,17.862777,4.927072,46.087679,32.093173,95.996849,27.166563,57.81611,21.476744,2.45469,68.452035,396.095161,13.183307,24.027637,23.478583,4.698603,40.499931,9.541537,6.583666,4.375982,4.524618,1.799597,56.942443,189.655904,360.524455,5.915876,245.701406,72.286111,0.0,22.696193,14.673878,9.8587,40.841735,65.821124,560.678293,1398.997771,23.815818,4.409179,4.839723,11.514174,0.0,0.264191,0.126924,1.056757,0.083458,1.69771,18.069219,65.877153,0.199341,60.580945,5.19196,2.543295,18.841741,22.839481,32.786967,0.733042,0.0,0.288984,78.31646,222.322216,11.967635,10.353255,0.524745,0.132524,3.118643,0.206206,0.0,0.085619,0.561293,0.658878,3.761409,31.370207,1.817657,2.844668,0.002165,15.182195,2.677283,0.153841,0.924834,1.059381,0.174402,7.666495,37.825147,70.328068,36.722541,0.460409,2.258196,4.892085,3.37587,8.236172,0.187128,0.0,5.759783,0.497515,42.942803,105.332502,15.154776,0.173958,2.892867,12.14734,0.0,3.385663,0.007821,0.176201,0.020915,0.247171,12.405413,46.612125,143.756626,37.911012,47.210875,2.34563,26.02209,2.356997,54.242482,4.041504,4.758787,30.375203,118.824094,471.8453,7.10959,38.831779,3.063032,8.748313,0.0,10.144978,7.798742,0.082835,3.147623,6.520359,53.011771,138.459022,9.286612,68.345572,180.427856,3.4005,3.961625,6.641571,2.399028,0.326525,9.131972,0.004065,35.2455589999999,319.170885,70.856002,53.087528,0.027954,1.890748,18.887003,19.303546,0.0,18.622535,2.505616,1.005595,26.601975,212.788502,31.483677,0.559029,0.87604,15.738594,11.693311,19.070782,3.364743,10.686762,0.0,0.088815,82.668097,176.22985,0.113652,0.05781,17.11628,3.400139,3.136273,0.0,2.589324,0.0,1.430211,0.0,14.031714,41.875403,7.766674,9.585528,4.411496,9.058558,5.991217,10.726807,8.827471,5.710142,0.028982,0.828924,25.251538,88.187337,0.0,2.60955,10.862202,107.483939,35.354016,0.492772,6.780386,89.170888,8.020053,18.820833,48.794627,328.389266,236.902585,22.794324,96.710405,4.107272,340.022248,149.24976,116.604162,61.370609,7.260077,23.638942,1443.208787,2501.869171,0.023206,9.221657,0.0,0.21457,0.731995,0.0,0.565009,0.176865,5.001723,0.341039,22.074322,38.350386,5.335507,81.399343,20.371373,56.669691,0.075592,11.167262,0.90034,1.464237,0.0,1.159083,17.098374,195.640802,47.346006,28.760576,16.976575,0.156991,0.062362,2.318091,2.668957,5.360069,2.330634,3.527593,43.831588,153.339442,16.276205,14.128536,13.947269,11.948463,9.682079,3.65261,0.937634,1.313442,0.112115,2.214076,17.424369,91.636798,0.0,0.694213,49.08214,80.19966,21.314066,4.653985,36.453909,17.409165,39.429315,0.0,221.429996,470.666449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.206646,1263.746275,591.891821,163.249794,1270.066655,494.797813,511.95964,625.143904,505.020546,37.942444,4839.729923,13117.755461
1994-01-01,1484.755312,939.215131,266.023971,91.983848,340.447474,286.131708,124.660507,410.209516,285.778633,82.821851,1911.163088,6223.191039,0.227082,0.28235,8.1e-05,0.846503,0.000215,0.0,0.0,0.032819,4.467538,0.002362,19.175415,25.034365,15.278578,74.718422,29.396105,9.899289,6.582996,12.263018,2.012659,6.215939,0.367559,11.247048,78.227232,246.208845,32.410487,69.051976,18.391499,79.65129,54.875418,101.751288,43.242879,62.181465,20.867892,1.770803,56.198768,540.393765,13.600717,46.815541,24.295165,3.885597,86.56627,8.457188,6.332677,3.594216,8.398154,1.386999,103.581346,306.91387,468.304078,15.850874,188.523932,95.688697,0.0,26.110741,22.429813,13.065984,39.754646,72.042605,657.353543,1599.124913,29.430554,2.458391,7.079598,9.880235,0.0,0.43837,2.308551,2.938564,0.0521,3.241414,39.432938,97.260715,0.069372,59.26281,5.658869,4.137967,0.907624,28.202863,33.465896,0.867432,0.0,0.349257,72.221644,205.143734,14.840033,1.590414,3.878457,1.303925,6.2063,0.220382,0.0,0.342973,0.920064,0.456801,5.275905,35.035254,1.861905,4.231977,0.10519,18.428043,4.634796,0.158229,0.524956,1.65416,0.281196,5.108001,33.717428,70.705881,50.905064,0.0,8.470711,13.536014,4.107047,5.524795,0.283203,0.0,7.133967,0.437492,40.525864,130.924157,21.257879,2.070078,0.469724,30.38476,0.03068,5.767638,0.014662,0.315398,0.030672,0.823287,8.72264300000001,69.887421,147.585783,51.228489,47.095972,2.565937,28.893223,2.307803,31.917574,0.186173,7.310459,39.012494,102.399638,460.503545,9.80023,32.443344,5.368522,5.716218,0.002191,19.079339,8.523015,1.984498,1.55365,6.117227,65.00191,155.590144,154.543154,91.92772,227.003735,5.79632,0.726976,7.415295,2.383428,0.037587,9.856545,0.252983,38.7684640000002,538.712207,65.435195,51.775094,0.00043,19.432676,17.041979,34.951692,0.053795,4.840824,6.360903,4.944957,27.728519,232.566064,67.462362,0.791121,2.14997,19.809651,22.600874,31.368679,1.775808,15.983401,0.0,0.382546,66.142713,228.467125,0.766299,0.0,17.660792,4.314304,4.646077,0.0,5.043115,0.0,1.161519,0.00334,12.493789,46.089235,10.85049,19.230952,5.925406,7.873099,4.265475,11.067748,3.156139,5.116497,0.008723,1.307517,42.616464,111.41851,0.0,99.024633,47.257858,66.35976,137.385919,1.953298,6.132052,90.774007,15.780946,27.012672,75.497957,567.179102,365.760414,56.051428,145.886874,13.648563,272.339768,157.998706,115.902275,85.017657,4.632577,83.035529,1537.815514,2838.089305,2.65168,23.68608,0.0,0.27827,1.958619,0.0,0.536945,1.799622,1.147089,0.579003,29.334064,61.971372,39.151359,76.163964,35.69978,46.0762,0.731708,24.870995,2.989159,0.05082,1e-06,2.465922,8.75946400000004,236.959372,79.039536,27.673591,29.435987,0.136173,0.115203,3.932669,3.839603,12.575861,1.879908,5.039761,60.061818,223.73011,23.89807,13.862116,13.46777,15.448817,3.384522,5.517782,5.593911,2.346025,0.547823,1.10756,56.306892,141.481288,0.0,1.57193,39.248816,66.114265,18.990045,1.747986,15.720273,21.73428,37.197095,9.026453,235.383282,446.734425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.831841,1723.864264,998.849279,224.671316,1179.565159,584.170608,650.382831,605.480871,654.35238,51.767938,5511.379276,15839.315763
1995-01-01,2293.742214,824.470399,376.000228,113.282038,296.955746,350.369572,108.797217,406.501028,280.834193,126.743311,2956.014897,8133.710843,0.373266,0.128704,0.012853,1.721043,0.0,0.026168,0.0,1.27362,5.68953,0.030139,9.165938,18.421261,17.797286,58.527722,30.83741,19.21504,6.133962,12.401413,18.715629,17.462224,0.484261,18.294831,189.537515,389.407293,47.474579,109.807664,33.545501,100.943436,57.178399,136.847197,29.601524,112.3336,18.727449,1.534112,97.3708519999999,745.364313,23.374792,51.062201,39.087839,10.896055,13.793558,8.528004,7.37621,1.573278,4.641391,1.16517,99.328052,260.82655,769.08008,22.191537,154.906377,114.310733,0.997272,42.963677,28.212601,15.511984,47.942923,68.67156,735.554288,2000.343032,71.180746,1.557932,5.840496,8.302199,0.0,0.356802,7.94187,1.642965,0.154763,3.944272,44.03059,144.952635,3.950634,134.172167,12.127944,16.339543,5.620329,34.438529,37.5329,0.623576,0.642517,1.794889,134.479914,381.722942,13.725335,3.064539,6.676605,1.050655,10.209695,0.879651,0.0,0.061383,0.983005,1.11198,15.130432,52.89328,6.722454,8.140053,0.210887,21.339922,6.614772,0.181665,1.144246,1.459081,0.831,8.823424,51.624315,107.091819,52.233811,2.716563,9.240871,10.576098,4.496945,4.181794,0.377618,0.157791,5.138728,0.078233,54.138895,143.337347,39.636641,11.311168,0.125205,54.085716,0.020188,7.929551,0.000123,0.311145,5.8e-05,1.032769,21.570884,136.023448,256.472196,97.31922,114.081674,8.203572,23.309129,6.035534,18.471792,0.398679,9.424326,20.172455,174.314748,728.203325,31.684779,27.163943,11.878085,11.178336,0.061323,46.259645,7.386791,4.70415,8.341851,10.357882,72.540803,231.557588,217.457525,140.643474,243.357768,28.694246,0.709274,6.916476,0.20273,0.093676,7.659988,0.014208,51.163014,696.912379,120.344048,95.708757,0.497742,26.645252,22.014852,41.05175,18.53809,5.691111,15.182596,1.748627,56.5913380000001,404.014163,67.67097,2.868976,11.544082,21.136211,42.722232,29.905012,5.34698,15.532051,0.164602,1.379069,105.470475,303.74066,1.474976,0.0,21.708052,4.194866,7.698175,0.0,5.2672,9.7e-05,5.597393,1.403706,38.420513,85.764978,27.427802,75.516345,9.71927,0.221616,12.835184,9.115054,4.616672,6.320861,17.355689,2.746079,37.433502,203.308074,0.258582,158.829422,78.433692,68.823603,176.755853,2.406973,5.386795,97.894854,14.308686,15.039997,150.490753,768.62921,435.583087,64.636407,118.042658,66.478876,261.984355,222.948509,147.355094,97.117223,5.474864,119.603629,1916.679058,3455.90376,6.52558,27.149042,0.202063,0.557379,6.737734,0.598099,1.709495,5.493462,1.656226,6.469762,76.399316,133.498158,31.017566,71.797726,23.702524,61.542965,0.229611,11.678534,7.314439,0.717288,0.190317,6.235694,18.380843,232.807507,154.552841,48.647502,38.368326,0.343136,1.04597,13.955769,7.583295,16.223253,1.179017,6.525578,98.985913,387.4106,36.052511,60.715998,23.915252,25.717402,6.041418,12.448225,4.103133,3.808494,0.2075,5.768913,45.338661,224.117507,0.0,6.161433,31.44665,142.688437,9.129452,5.04373,27.308464,11.102641,42.178764,0.480999,317.600926,593.141496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5484.131078,1769.657871,1475.132864,285.740723,1191.260792,695.899733,654.2313,649.864609,735.949365,153.161864,7868.073969,20963.104168
1996-01-01,3018.602598,663.160926,396.903142,135.694479,333.63388,286.762505,144.863279,312.709426,263.243323,141.078526,3212.190758,8908.842842,0.10277,0.139359,0.301457,1.116657,0.001557,0.109082,0.011459,0.15411,4.520593,8.9e-05,15.152978,21.610111,10.733382,129.48689,11.461866,21.371292,11.104483,53.192117,17.239459,7.354679,2.311852,11.75159,151.186808,427.194418,71.416209,135.197043,28.335466,161.364571,61.986279,141.265778,39.225639,67.869007,19.184973,6.053757,110.007233,841.905955,27.903102,58.152632,43.870662,15.839483,12.311775,8.086824,6.876239,3.742592,4.171324,1.080582,73.911176,255.946391,718.431986,96.730465,234.745651,128.261536,0.0,49.782398,28.625704,29.515838,42.81084,78.556722,924.957412,2332.418552,52.461519,4.91137,5.321268,15.820984,0.0,2.480765,5.881509,0.514286,0.07718,4.151132,29.807357,121.42737,3.362278,125.76388,13.493859,16.582694,7.619125,34.45497,39.939311,2.115535,1.123271,4.670809,155.729654,404.855386,18.857535,5.732333,7.045909,0.617005,7.397829,0.111751,0.0,0.421421,0.582512,0.456807,14.944394,56.167496,4.055293,10.904536,0.915482,31.202166,16.713405,0.117184,4.357206,2.432175,1.801634,16.507644,59.571023,148.577748,58.234897,0.082167,8.007311,9.916246,9.849889,2.929204,1.967248,0.90842,2.413917,0.239449,51.191783,145.740531,39.973896,10.741817,0.800285,33.770805,0.014503,10.889246,0.065031,0.005927,0.042412,0.651231,17.35059,114.305743,248.985852,91.330213,84.797606,12.132212,36.64995,9.024474,15.21386,1.884757,16.87775,21.965995,118.180115,657.042784,26.22196,37.553698,13.526517,9.375433,0.963806,20.296855,7.146822,7.977619,1.030088,5.230891,66.529639,195.853328,245.194094,169.369761,324.999583,20.367731,2.241117,11.896895,0.209982,0.314882,4.782732,0.017063,30.687219,810.081059,143.332374,105.525362,1.534266,31.064867,20.428071,28.19375,22.683842,7.20962,11.48212,0.561722,46.8974580000001,418.913452,89.469087,1.655682,4.347251,35.362465,39.383485,34.264805,3.733591,18.902538,0.321701,5.799445,129.837791,363.077841,2.644692,0.0,31.770362,15.137263,10.137892,0.0,7.062191,0.053175,6.594593,1.605943,35.519528,110.525639,26.679791,72.733734,20.609889,0.724488,18.875582,9.440961,6.942273,4.78827,14.650915,5.722183,57.216722,238.384808,0.0,318.440823,170.532494,71.678376,415.445587,5.808591,7.55481,105.047697,25.367851,12.786233,165.277711,1297.940173,440.881738,302.577987,152.433786,34.16375,332.386417,239.452004,151.239841,120.305118,20.281381,133.073755,2291.157532,4217.953309,4.534548,49.136411,0.330714,1.542803,8.212371,0.0,2.556565,4.155843,4.777999,7.316074,91.417706,173.981034,57.336891,87.514736,32.623103,42.832319,1.460775,3.321448,7.815941,2.611852,0.0,4.832533,22.0080029999999,262.357601,96.295642,62.073143,60.570091,5.034492,0.824228,19.755431,15.292386,15.225496,1.458717,4.448671,81.501587,362.479884,62.214107,39.919828,22.393047,30.772634,60.922825,15.393467,4.470649,8.355004,0.99698,19.826274,57.040117,322.304932,0.0,0.794568,52.546376,151.369623,19.531637,4.458673,28.963223,14.32057,43.602806,1e-06,285.237285,600.824762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6614.83205,1944.468653,1765.847471,607.446298,1225.393828,723.831458,719.361027,565.45866,721.152049,183.329682,8739.59197299999,23810.713149
1997-01-01,3898.172786,744.430779,476.913805,136.779862,407.894786,317.947139,137.763645,225.812263,219.108664,116.69335,3571.85615,10253.373229,11.76152,44.942423,0.236077,0.84433,12.274422,0.043138,0.012778,0.114037,8.611007,0.022304,16.016435,94.878471,1.26504,165.773372,17.783944,25.638393,7.471681,5.014577,4.284532,7.74095,2.987198,6.308481,76.260302,320.52847,126.643179,182.947352,59.961474,192.321118,86.2879,142.954694,38.028001,77.43282,21.016935,6.890494,144.263362,1078.747329,18.038835,79.618768,47.073287,17.603352,19.256543,17.093838,10.944936,7.556895,4.688362,1.566565,76.185424,299.626805,1077.240153,117.803833,154.30937,155.270076,0.043781,31.250383,55.744991,33.822938,75.074159,94.421958,905.856014,2700.837656,55.15778,4.559402,6.526786,13.93161,0.0,3.469589,4.603303,1.213738,0.060826,3.744143,34.302886,127.570063,2.980021,163.341574,17.255831,26.540733,5.482463,34.058263,26.151768,4.864755,0.833383,10.354358,198.335955,490.199104,15.535497,3.97238,6.487697,0.555439,5.765605,0.106152,0.0,0.018461,0.411675,0.423507,10.638464,43.914877,7.66695,17.872977,0.010857,43.847403,10.438168,0.116511,0.783855,5.602293,1.502396,16.544704,51.605534,155.991648,45.881885,0.910113,8.934682,2.969999,10.350807,4.015427,6.594716,0.59261,4.038561,1.407311,58.204119,143.90023,38.512297,13.575364,0.78438,34.130584,24.908666,13.964464,0.421728,0.21873,0.082932,0.068557,18.990243,145.657945,342.350123,115.312492,93.572397,14.585939,39.227295,14.904738,15.931735,2.466766,23.27211,21.290675,159.957276,842.871546,44.223719,56.711029,18.185912,11.543637,0.092648,28.521721,5.878632,7.446167,4.838942,9.75233,61.025298,248.220035,255.746127,195.345831,285.395324,6.668807,27.256868,8.763441,0.282253,0.628862,5.331442,0.047846,34.2946729999999,819.761474,122.874776,93.644394,3.416907,28.66934,24.224725,32.452169,31.358375,7.616936,8.815651,3.184363,53.8574109999999,410.115047,163.836136,0.352755,13.194501,23.992734,49.500277,20.039193,7.34038,12.283406,2.390367,4.636061,125.037566,422.603376,3.30397,0.083708,44.919629,20.765998,11.517352,0.0,3.372724,1.470922,7.62821,2.442022,37.244936,132.749471,29.618925,79.396659,21.258134,5.335245,22.220432,9.037088,8.951733,5.781726,22.069761,10.528164,63.802908,278.000775,0.0002,264.902171,168.359056,49.067128,305.943592,35.87259,9.159705,76.975735,8.542516,14.592181,150.128536,1083.54341,471.106171,436.949988,164.027754,51.65435,176.362286,251.453516,209.42486,122.788045,2.993538,113.663778,2262.083309,4262.507595,0.092021,69.509094,0.459831,2.704954,9.937404,0.0,2.470627,2.100319,6.306972,2.243459,44.81197,140.636651,23.14978,29.667624,14.80979,49.93302,3.299891,6.604995,5.012976,3.20861,0.0,1.506851,17.618986,154.812523,122.438684,54.613986,57.613581,7.115187,0.052511,24.288026,12.728238,18.955868,1.268148,5.880139,104.264694,409.219062,88.885571,53.470869,25.638907,58.852901,11.790028,17.859463,5.223498,15.128848,0.545013,2.784642,77.028869,357.208609,248.394,0.29321,54.989761,162.896827,22.857356,3.089625,36.545177,11.565942,51.010029,0.0,246.27158,837.913507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056.068441,2176.388148,1912.099196,870.542827,878.892533,602.26469,810.849303,500.629532,729.277955,209.227733,9509.14855,26255.388908
1998-01-01,4092.892668,880.926631,571.814625,138.766853,468.367201,342.689356,104.30718,301.15561,213.573742,127.404747,3248.826528,10490.725141,88.597409,140.538937,60.190577,15.510935,71.062054,0.089383,0.019755,19.580757,36.142648,16.172292,42.3612019999999,490.265949,4.845978,77.944111,20.332066,14.20545,8.701192,5.229824,2.317764,5.035001,1.537893,4.408571,69.326003,213.883853,121.434054,165.826682,33.78407,131.683834,125.238228,73.7361,42.526576,75.770058,17.256403,2.298927,102.857332,892.412264,11.153123,83.176894,52.727491,11.88854,16.612167,16.264482,16.042293,8.854096,4.469406,2.645528,72.392375,296.226395,1139.984037,73.209636,214.39063,166.934044,2.252592,72.178658,56.486323,4.591548,85.817228,94.816242,1224.657294,3135.318232,65.76516,2.782109,4.211359,7.293438,0.0,1.501131,6.327211,2.490386,0.058016,1.936574,19.457555,111.822939,4.81273,217.951427,17.425531,15.875205,4.264912,21.83182,32.527037,4.007908,0.996364,9.656247,173.621877,502.971058,13.801013,2.804937,5.296972,0.53946,0.662394,0.495949,0.0,0.308327,0.600481,0.482514,4.8902,29.882247,5.608472,16.140761,0.023095,17.536163,8.472775,0.106373,1.427961,6.966547,0.925039,14.686908,47.962798,119.856892,78.746838,0.62607,13.503154,11.666887,6.341423,4.400244,7.185452,2.199812,4.918524,0.71974,79.756751,210.064895,61.679573,14.319508,0.904517,0.583293,21.741409,10.430836,1.112561,0.295994,0.752706,0.518867,11.152262,123.491526,256.067992,129.901107,78.65735,11.406698,56.108389,17.019723,14.264262,2.249248,39.702498,17.25717,137.487223,760.12166,62.654898,55.286373,18.762764,9.539524,0.014459,27.155557,8.953442,3.658909,7.309048,4.092312,40.5559310000001,237.983217,225.394183,136.028118,153.464777,8.595639,15.280444,8.461631,74.906558,2.784602,7.318093,0.030636,35.2014780000001,667.466159,109.380004,63.586085,12.422763,21.112996,20.110809,33.380779,33.457168,5.940791,7.438051,2.092207,32.707453,341.629106,155.360742,1.694337,13.158907,46.730502,31.11978,19.706026,5.622346,10.884034,0.528045,4.345674,119.314153,408.464546,4.025896,0.066396,45.837113,11.296553,9.890992,0.0,10.175635,1.501905,11.659564,4.978772,39.369425,138.802251,29.638046,77.725037,20.454875,10.622878,25.532559,7.437416,27.903966,20.978738,22.809121,10.665782,60.57589,314.344308,0.0,171.632006,105.382026,79.394114,147.268202,17.242656,8.11397,25.979015,1.307339,40.470935,98.0339230000002,694.824186,560.344089,334.938221,230.099285,93.974645,260.923837,254.640864,237.049062,154.417264,5.698848,126.089546,2348.069443,4606.245104,3.018897,56.385446,0.085575,2.286607,8.69952,0.229911,0.869339,2.007714,9.564936,1.260489,58.509943,142.918377,76.706643,57.553886,41.821432,39.821459,1.404609,6.053813,6.710912,5.559202,0.228961,1.489702,11.344723,248.695342,115.758451,48.157016,46.302169,10.719004,1.600437,16.326026,12.527195,15.253478,1.5243,6.65372,108.479975,383.301771,88.393462,57.49626,30.456298,58.731781,5.090384,18.113208,8.34399,25.872728,0.893215,3.503641,75.4927989999999,372.387766,246.562715,0.220224,16.472219,78.092786,13.739397,2.400752,21.410443,7.249342,18.657729,0.144504,101.942842,506.892953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.298647,2191.012453,1864.105609,681.788328,1099.666898,838.681018,843.320131,563.516772,753.070246,347.313746,9309.224289,26440.998137
